age,job,marital,education,default,balance,housing,loan,month,duration,campaign,previous,deposit,binary_deposit,binary_default,binary_housing,binary_loan,balance_status,age_group
32,technician,married,tertiary,no,2688,no,no,10,3.6,1,1,yes,1,0,0,0,very high,30
63,retired,married,primary,no,1084,no,no,10,3.35,1,1,no,0,0,0,0,high,60
23,student,single,secondary,no,107,no,no,10,1.4,1,1,yes,1,0,0,0,low,20
50,management,married,primary,no,313,no,no,10,15.97,1,0,yes,1,0,0,0,medium,50
33,management,married,tertiary,no,1297,yes,no,10,1.95,1,0,no,0,0,1,0,high,30
38,technician,married,tertiary,no,127,yes,no,10,1.88,1,2,no,0,0,1,0,low,30
34,technician,single,tertiary,no,144,yes,yes,10,1.73,1,19,no,0,0,1,1,low,30
35,self-employed,married,tertiary,no,1178,yes,yes,10,12.12,3,2,no,0,0,1,1,high,30
30,self-employed,single,secondary,no,5223,no,no,10,6.73,2,0,no,0,0,0,0,very high,30
60,retired,married,primary,no,1167,no,no,10,1.32,2,0,no,0,0,0,0,high,60
31,admin,single,tertiary,no,52,yes,no,10,1.18,1,0,no,0,0,1,0,low,30
28,self-employed,single,tertiary,no,1579,no,no,10,2.03,3,0,no,0,0,0,0,high,20
62,services,married,primary,no,276,no,no,10,1.33,2,0,no,0,0,0,0,medium,60
39,housemaid,married,tertiary,no,93,no,no,10,9.92,2,0,no,0,0,0,0,low,30
66,housemaid,married,primary,no,40,no,no,10,4.83,2,0,yes,1,0,0,0,low,60
35,blue-collar,single,tertiary,no,1830,no,no,10,2.77,2,0,no,0,0,0,0,very high,30
64,retired,married,tertiary,no,2139,no,no,10,10.53,2,0,no,0,0,0,0,very high,60
58,technician,married,primary,no,4198,no,no,10,7.35,5,5,yes,1,0,0,0,very high,50
30,admin,married,secondary,no,0,no,no,10,1.43,1,3,no,0,0,0,0,negative,30
62,retired,married,tertiary,no,4692,yes,no,10,1.22,1,0,no,0,0,1,0,very high,60
48,housemaid,single,primary,no,1630,no,no,10,2.08,1,0,no,0,0,0,0,high,40
62,retired,married,primary,no,0,no,no,10,4.67,1,0,no,0,0,0,0,negative,60
73,retired,married,primary,no,154,no,no,10,1.72,1,0,no,0,0,0,0,low,70
81,retired,divorced,primary,no,0,no,no,10,2.87,1,0,no,0,0,0,0,negative,70
70,retired,married,secondary,no,1310,no,no,10,10.57,1,0,no,0,0,0,0,high,70
39,management,married,tertiary,no,184,no,no,10,3.43,1,5,no,0,0,0,0,low,30
80,retired,married,secondary,no,2,no,no,10,7.37,1,0,no,0,0,0,0,low,70
75,other,married,tertiary,no,643,no,no,10,8.7,2,0,no,0,0,0,0,medium,70
34,admin,married,tertiary,no,35,yes,no,10,1.27,1,2,no,0,0,1,0,low,30
47,technician,married,secondary,no,2149,yes,no,10,4.02,1,2,no,0,0,1,0,very high,40
31,technician,married,tertiary,no,442,no,no,10,4.07,1,0,no,0,0,0,0,medium,30
59,unemployed,divorced,secondary,no,7469,no,no,10,1.13,1,0,no,0,0,0,0,very high,50
30,management,single,tertiary,no,536,no,no,10,4.07,1,1,yes,1,0,0,0,medium,30
41,management,married,tertiary,no,3872,no,no,10,3.85,1,0,no,0,0,0,0,very high,40
19,student,single,primary,no,103,no,no,10,1.6,2,2,no,0,0,0,0,low,20
54,blue-collar,married,primary,no,1311,no,no,10,8.08,3,3,yes,1,0,0,0,high,50
48,management,divorced,tertiary,no,0,no,no,10,2.1,2,0,no,0,0,0,0,negative,40
26,admin,single,secondary,no,766,no,no,10,7.62,2,0,yes,1,0,0,0,high,20
62,housemaid,married,tertiary,no,1528,no,no,10,2.23,2,1,yes,1,0,0,0,high,60
37,services,married,secondary,no,1960,yes,yes,10,4.1,5,0,no,0,0,1,1,very high,30
43,services,married,primary,no,2557,yes,no,10,2.77,3,5,yes,1,0,1,0,very high,40
74,retired,married,primary,no,279,no,no,10,3.78,1,0,no,0,0,0,0,medium,70
40,unemployed,single,tertiary,no,79,no,no,10,9.5,1,1,yes,1,0,0,0,low,40
37,management,married,tertiary,no,413,no,no,10,2.3,2,0,no,0,0,0,0,medium,30
57,management,married,tertiary,no,1318,no,no,10,1.92,1,2,yes,1,0,0,0,high,50
75,retired,married,secondary,no,3771,no,no,10,3.1,1,1,yes,1,0,0,0,very high,70
77,retired,married,tertiary,no,0,no,no,10,14.12,1,1,yes,1,0,0,0,negative,70
83,retired,divorced,primary,no,2619,no,no,10,3.02,2,0,no,0,0,0,0,very high,70
31,management,married,tertiary,no,6138,no,no,10,2.57,2,5,yes,1,0,0,0,very high,30
61,technician,married,primary,no,6384,no,no,10,0.92,2,0,no,0,0,0,0,very high,60
69,retired,married,secondary,no,0,no,no,10,26.33,2,0,no,0,0,0,0,negative,60
22,services,single,secondary,no,129,no,no,10,4.3,1,0,yes,1,0,0,0,low,20
50,management,married,tertiary,no,469,no,no,10,2.83,1,1,yes,1,0,0,0,medium,50
27,management,married,tertiary,no,893,no,no,10,2.57,2,0,yes,1,0,0,0,high,20
50,admin,single,secondary,no,3702,no,no,10,1.82,5,0,no,0,0,0,0,very high,50
72,retired,married,secondary,no,2850,no,no,10,2.18,2,1,no,0,0,0,0,very high,70
31,admin,single,secondary,no,523,no,yes,10,2.35,1,4,no,0,0,0,1,medium,30
51,admin,married,secondary,no,423,yes,yes,10,1.58,1,0,no,0,0,1,1,medium,50
65,retired,married,primary,no,493,no,no,10,10.37,1,1,no,0,0,0,0,medium,60
81,retired,divorced,other,no,0,no,no,10,2.13,1,0,no,0,0,0,0,negative,70
34,services,single,tertiary,no,3119,no,no,10,5.1,1,0,yes,1,0,0,0,very high,30
33,management,single,tertiary,no,8514,no,no,10,2.75,1,1,no,0,0,0,0,very high,30
73,retired,married,other,no,519,no,no,10,7.23,1,1,yes,1,0,0,0,medium,70
35,admin,married,tertiary,no,690,no,no,10,1.8,1,0,no,0,0,0,0,high,30
40,technician,married,secondary,no,2266,no,no,10,7.45,1,5,yes,1,0,0,0,very high,40
37,services,married,secondary,no,4017,no,no,10,2.6,1,0,yes,1,0,0,0,very high,30
44,technician,single,tertiary,no,643,no,no,10,5.4,1,3,yes,1,0,0,0,medium,40
40,technician,married,secondary,no,2338,no,no,10,11.95,2,0,yes,1,0,0,0,very high,40
45,blue-collar,single,secondary,no,0,yes,no,10,4.72,1,3,no,0,0,1,0,negative,40
61,management,married,tertiary,no,0,no,no,10,2.27,2,0,yes,1,0,0,0,negative,60
74,retired,divorced,secondary,no,4079,no,no,10,5.72,3,0,yes,1,0,0,0,very high,70
70,retired,married,secondary,no,3175,no,no,10,1.92,2,0,no,0,0,0,0,very high,70
63,retired,married,secondary,no,588,no,no,10,2.38,2,0,no,0,0,0,0,medium,60
61,technician,divorced,secondary,no,6481,no,no,10,2.18,1,0,yes,1,0,0,0,very high,60
62,retired,married,primary,no,1515,yes,no,10,2.18,1,2,no,0,0,1,0,high,60
33,other,single,secondary,no,9,no,no,10,3.97,1,0,no,0,0,0,0,low,30
47,blue-collar,married,secondary,no,820,no,no,10,1.63,1,0,yes,1,0,0,0,high,40
62,blue-collar,married,primary,no,1381,no,no,10,17.0,1,0,no,0,0,0,0,high,60
39,management,single,tertiary,no,1648,no,no,10,2.05,1,0,no,0,0,0,0,high,30
62,management,divorced,tertiary,no,1619,no,no,10,8.9,1,0,no,0,0,0,0,high,60
46,blue-collar,married,tertiary,no,3745,no,no,10,1.37,1,0,no,0,0,0,0,very high,40
26,management,single,tertiary,no,1177,no,no,10,1.93,1,0,no,0,0,0,0,high,20
37,management,single,tertiary,no,254,no,no,10,2.0,1,0,no,0,0,0,0,low,30
26,technician,single,secondary,no,334,no,no,10,3.62,1,0,no,0,0,0,0,medium,20
80,management,married,primary,no,6483,no,no,10,2.05,1,0,no,0,0,0,0,very high,70
30,admin,single,secondary,no,648,no,no,10,0.9,1,0,no,0,0,0,0,medium,30
72,retired,married,primary,no,806,no,no,10,2.82,1,0,no,0,0,0,0,high,70
47,services,single,other,no,1784,no,no,10,6.42,2,0,yes,1,0,0,0,very high,40
76,housemaid,divorced,primary,no,1411,no,no,10,3.88,2,3,yes,1,0,0,0,high,70
59,unemployed,married,secondary,no,561,no,no,10,5.38,2,0,no,0,0,0,0,medium,50
30,unemployed,married,primary,no,1787,no,no,10,1.32,1,0,no,0,0,0,0,very high,30
56,management,single,other,no,111,no,no,10,1.32,1,1,no,0,0,0,0,low,50
30,admin,single,tertiary,no,261,no,no,10,3.88,1,20,no,0,0,0,0,medium,30
54,management,married,other,no,831,yes,yes,10,3.47,3,3,no,0,0,1,1,high,50
57,other,married,primary,no,8,no,no,10,4.5,2,0,no,0,0,0,0,low,50
28,admin,married,secondary,no,172,yes,no,10,2.05,2,0,no,0,0,1,0,low,20
60,management,married,secondary,no,0,no,no,10,29.08,3,3,no,0,0,0,0,negative,60
30,student,single,tertiary,no,7529,no,no,10,5.47,1,0,yes,1,0,0,0,very high,30
61,admin,married,secondary,no,1541,no,no,10,0.98,1,3,no,0,0,0,0,high,60
31,unemployed,single,secondary,no,8304,no,no,10,2.73,1,1,no,0,0,0,0,very high,30
39,management,married,tertiary,no,1802,no,no,10,1.53,1,1,no,0,0,0,0,very high,30
22,student,single,primary,no,3472,no,no,10,5.53,1,3,yes,1,0,0,0,very high,20
39,technician,married,tertiary,no,206,no,no,10,2.47,2,2,yes,1,0,0,0,low,30
37,management,single,tertiary,no,0,no,no,10,1.78,1,3,no,0,0,0,0,negative,30
72,retired,married,primary,no,1388,no,no,10,8.55,1,0,yes,1,0,0,0,high,70
77,retired,married,other,no,1807,no,no,10,6.22,1,0,yes,1,0,0,0,very high,70
36,technician,married,secondary,no,480,no,no,10,3.55,1,0,yes,1,0,0,0,medium,30
43,technician,married,secondary,no,69,yes,yes,10,5.07,1,1,no,0,0,1,1,low,40
65,retired,married,secondary,no,571,yes,no,10,5.82,1,2,yes,1,0,1,0,medium,60
54,technician,married,secondary,no,3994,no,yes,10,9.92,2,2,yes,1,0,0,1,very high,50
32,blue-collar,married,primary,no,400,no,no,10,1.27,2,0,no,0,0,0,0,medium,30
25,student,single,secondary,no,3165,no,no,10,4.18,2,0,no,0,0,0,0,very high,20
46,admin,single,secondary,no,1693,yes,no,10,7.12,1,0,yes,1,0,1,0,very high,40
28,management,single,tertiary,no,80,no,no,10,11.27,2,2,yes,1,0,0,0,low,20
61,management,married,tertiary,no,267,no,no,10,3.2,3,1,yes,1,0,0,0,medium,60
53,housemaid,married,primary,no,2581,no,no,10,13.8,1,1,yes,1,0,0,0,very high,50
38,blue-collar,divorced,secondary,no,0,yes,no,10,9.6,1,4,yes,1,0,1,0,negative,30
69,retired,married,tertiary,no,473,no,no,10,1.83,1,2,no,0,0,0,0,medium,60
53,management,divorced,tertiary,no,3370,no,no,10,3.0,1,3,no,0,0,0,0,very high,50
27,student,single,tertiary,no,1134,no,no,10,13.75,1,4,yes,1,0,0,0,high,20
74,retired,married,tertiary,no,4912,no,no,10,2.15,3,0,no,0,0,0,0,very high,70
67,retired,married,tertiary,no,3810,no,no,10,20.1,1,0,no,0,0,0,0,very high,60
55,unemployed,divorced,secondary,no,309,no,no,10,7.78,2,1,yes,1,0,0,0,medium,50
33,management,single,tertiary,no,6807,no,no,10,8.53,2,1,yes,1,0,0,0,very high,30
87,retired,divorced,primary,no,6746,no,no,10,12.48,1,0,yes,1,0,0,0,very high,70
57,management,married,tertiary,no,375,no,no,10,2.25,1,0,yes,1,0,0,0,medium,50
33,self-employed,single,tertiary,no,658,yes,no,10,5.12,1,1,yes,1,0,1,0,medium,30
51,technician,married,secondary,no,371,yes,yes,10,4.78,1,0,yes,1,0,1,1,medium,50
76,retired,divorced,primary,no,2693,no,no,10,1.78,2,0,yes,1,0,0,0,very high,70
64,management,married,tertiary,no,4688,no,no,10,3.33,1,0,yes,1,0,0,0,very high,60
35,technician,single,secondary,no,70,yes,no,10,3.28,2,2,no,0,0,1,0,low,30
19,student,single,secondary,no,329,no,no,10,4.2,2,0,yes,1,0,0,0,medium,20
33,admin,married,tertiary,no,79,yes,no,10,4.15,2,2,yes,1,0,1,0,low,30
55,management,divorced,tertiary,no,0,no,no,10,6.0,5,0,yes,1,0,0,0,negative,50
31,blue-collar,single,other,no,6281,no,no,10,4.28,1,3,yes,1,0,0,0,very high,30
92,retired,married,other,no,775,no,no,10,5.22,3,0,yes,1,0,0,0,high,70
35,technician,married,secondary,no,2779,no,no,10,1.97,2,0,yes,1,0,0,0,very high,30
30,technician,single,tertiary,no,411,no,no,10,2.12,3,2,yes,1,0,0,0,medium,30
68,retired,single,tertiary,no,2144,no,no,10,4.62,1,2,yes,1,0,0,0,very high,60
42,admin,divorced,secondary,no,527,no,yes,10,3.02,1,1,yes,1,0,0,1,medium,40
41,technician,single,tertiary,no,431,no,no,10,2.22,1,2,yes,1,0,0,0,medium,40
35,management,single,tertiary,no,1750,yes,no,10,7.03,1,4,no,0,0,1,0,very high,30
32,management,single,tertiary,no,643,no,no,10,4.78,1,0,no,0,0,0,0,medium,30
29,self-employed,married,secondary,no,123,no,yes,10,4.12,1,3,yes,1,0,0,1,low,20
70,retired,married,secondary,no,2064,no,no,10,5.57,1,0,no,0,0,0,0,very high,70
54,admin,married,secondary,no,0,no,no,10,6.52,2,0,no,0,0,0,0,negative,50
27,blue-collar,single,secondary,no,3792,no,no,10,8.4,1,2,yes,1,0,0,0,very high,20
78,retired,married,other,no,4807,no,no,10,16.7,4,0,yes,1,0,0,0,very high,70
29,technician,single,tertiary,no,2178,no,no,10,4.33,2,1,yes,1,0,0,0,very high,20
78,retired,divorced,primary,no,229,no,no,10,1.62,1,0,yes,1,0,0,0,low,70
55,services,married,secondary,no,0,no,no,10,1.7,1,1,no,0,0,0,0,negative,50
76,retired,married,tertiary,no,2991,no,no,10,5.73,1,1,yes,1,0,0,0,very high,70
69,management,married,secondary,no,4,no,no,10,1.9,4,0,no,0,0,0,0,low,60
38,management,married,tertiary,no,4174,no,no,10,5.6,2,5,yes,1,0,0,0,very high,30
33,services,divorced,secondary,no,2411,yes,no,10,2.17,1,1,yes,1,0,1,0,very high,30
61,retired,married,secondary,no,86,no,no,10,2.48,1,0,yes,1,0,0,0,low,60
73,retired,married,primary,no,796,no,no,10,7.12,1,2,yes,1,0,0,0,high,70
39,technician,married,secondary,no,0,yes,no,10,10.37,1,1,no,0,0,1,0,negative,30
57,management,married,primary,no,6900,no,no,10,4.25,4,2,yes,1,0,0,0,very high,50
33,management,married,tertiary,no,5878,no,no,10,7.3,1,2,yes,1,0,0,0,very high,30
77,management,married,other,no,1780,yes,no,10,3.68,2,3,yes,1,0,1,0,very high,70
45,technician,married,secondary,no,1673,no,no,10,1.27,1,0,no,0,0,0,0,high,40
35,technician,single,secondary,no,183,no,no,10,4.68,1,4,yes,1,0,0,0,low,30
37,admin,single,secondary,no,0,no,no,10,1.55,1,0,no,0,0,0,0,negative,30
59,retired,married,primary,no,3648,no,no,10,4.28,2,3,yes,1,0,0,0,very high,50
39,management,single,tertiary,no,416,no,no,10,0.93,4,0,no,0,0,0,0,medium,30
76,retired,married,secondary,no,4112,no,no,10,4.7,2,0,yes,1,0,0,0,very high,70
40,admin,married,tertiary,no,1108,no,no,10,1.02,2,3,no,0,0,0,0,high,40
42,management,married,tertiary,no,2463,no,no,10,3.05,2,0,no,0,0,0,0,very high,40
40,admin,married,secondary,no,0,no,no,10,1.45,2,2,no,0,0,0,0,negative,40
44,management,divorced,tertiary,no,36,no,no,10,2.12,2,3,no,0,0,0,0,low,40
70,other,married,tertiary,no,353,no,no,10,1.83,2,0,no,0,0,0,0,medium,70
59,retired,married,tertiary,no,1425,no,no,10,2.52,2,3,no,0,0,0,0,high,50
52,admin,married,secondary,no,722,no,no,10,1.65,2,3,no,0,0,0,0,high,50
46,admin,married,secondary,no,0,yes,no,10,1.45,1,2,no,0,0,1,0,negative,40
70,retired,married,secondary,no,2815,no,no,10,1.12,1,0,no,0,0,0,0,very high,70
73,retired,married,primary,no,542,no,no,10,5.92,1,5,yes,1,0,0,0,medium,70
50,technician,single,secondary,no,3897,no,no,10,4.97,1,0,no,0,0,0,0,very high,50
82,housemaid,divorced,primary,no,1381,no,no,10,2.6,1,0,no,0,0,0,0,high,70
81,retired,married,primary,no,243,no,no,10,2.18,1,0,yes,1,0,0,0,low,70
55,admin,married,secondary,no,865,yes,no,10,1.6,1,3,no,0,0,1,0,high,50
52,technician,married,secondary,no,1373,no,no,10,2.62,1,0,no,0,0,0,0,high,50
41,other,single,other,no,942,no,no,10,2.38,1,1,yes,1,0,0,0,high,40
58,blue-collar,married,secondary,no,3027,yes,no,10,2.0,1,1,no,0,0,1,0,very high,50
57,technician,married,secondary,no,254,no,no,10,3.45,1,0,yes,1,0,0,0,low,50
46,management,single,tertiary,no,311,yes,yes,10,1.6,1,1,no,0,0,1,1,medium,40
28,technician,single,other,no,0,yes,no,10,1.6,1,1,yes,1,0,1,0,negative,20
38,blue-collar,single,secondary,no,0,no,no,10,4.95,1,3,yes,1,0,0,0,negative,30
30,management,single,tertiary,no,398,no,no,10,1.7,1,3,yes,1,0,0,0,medium,30
52,services,married,secondary,no,992,yes,no,10,7.07,1,1,yes,1,0,1,0,high,50
22,student,single,secondary,no,23,no,no,10,2.28,1,0,yes,1,0,0,0,low,20
53,other,married,primary,no,732,no,no,10,12.65,2,0,yes,1,0,0,0,high,50
60,admin,married,other,no,4629,yes,no,10,10.4,1,0,yes,1,0,1,0,very high,60
66,retired,married,primary,no,747,no,no,10,8.58,1,0,no,0,0,0,0,high,60
70,retired,married,secondary,no,616,no,no,10,1.48,1,0,no,0,0,0,0,medium,70
55,technician,married,secondary,no,0,yes,yes,10,1.47,1,0,no,0,0,1,1,negative,50
54,admin,married,other,no,140,no,no,10,8.68,2,0,no,0,0,0,0,low,50
59,housemaid,married,secondary,no,0,no,no,10,6.27,1,3,no,0,0,0,0,negative,50
80,retired,married,secondary,no,87,no,no,10,3.65,2,0,no,0,0,0,0,low,70
56,management,married,secondary,no,0,no,no,10,4.97,1,8,yes,1,0,0,0,negative,50
33,management,single,tertiary,no,373,no,yes,10,4.32,1,0,no,0,0,0,1,medium,30
71,technician,married,tertiary,no,383,no,no,10,5.45,2,3,no,0,0,0,0,medium,70
76,retired,married,other,no,992,no,no,10,2.32,2,0,no,0,0,0,0,high,70
38,housemaid,divorced,secondary,no,70,no,no,10,4.25,3,1,yes,1,0,0,0,low,30
44,management,single,tertiary,no,5063,no,no,10,6.97,2,0,yes,1,0,0,0,very high,40
69,retired,divorced,secondary,no,4572,no,no,10,2.43,2,1,yes,1,0,0,0,very high,60
65,retired,married,secondary,no,1624,no,no,10,3.15,2,0,no,0,0,0,0,high,60
34,admin,single,tertiary,no,18,yes,yes,10,1.9,1,1,no,0,0,1,1,low,30
60,housemaid,married,primary,no,182,no,no,10,1.38,2,3,no,0,0,0,0,low,60
29,services,single,tertiary,no,1788,no,no,10,5.88,1,0,yes,1,0,0,0,very high,20
52,services,married,secondary,no,659,no,no,10,1.88,1,0,yes,1,0,0,0,medium,50
36,student,single,tertiary,no,129,no,no,10,2.48,1,0,yes,1,0,0,0,low,30
33,management,single,tertiary,no,3170,no,no,10,4.1,2,0,no,0,0,0,0,very high,30
63,retired,married,tertiary,no,937,no,no,10,3.65,2,0,no,0,0,0,0,high,60
29,technician,married,secondary,no,1599,yes,no,10,1.58,1,2,no,0,0,1,0,high,20
61,retired,married,secondary,no,89,no,no,10,2.57,1,2,no,0,0,0,0,low,60
50,management,married,tertiary,no,3463,no,yes,10,1.6,1,0,yes,1,0,0,1,very high,50
54,admin,divorced,secondary,no,735,no,no,10,5.0,1,0,no,0,0,0,0,high,50
26,student,single,other,no,603,no,no,10,1.22,1,0,no,0,0,0,0,medium,20
67,retired,married,primary,no,2,no,no,10,18.63,1,0,no,0,0,0,0,low,60
68,retired,married,primary,no,7945,no,no,10,3.5,1,0,no,0,0,0,0,very high,60
74,retired,married,tertiary,no,1742,no,no,10,18.2,1,0,no,0,0,0,0,very high,70
75,self-employed,married,other,no,4984,no,no,10,8.48,1,0,yes,1,0,0,0,very high,70
27,management,single,tertiary,no,390,no,no,10,3.17,1,1,no,0,0,0,0,medium,20
65,retired,married,primary,no,1004,no,no,10,6.18,1,0,yes,1,0,0,0,high,60
64,retired,married,secondary,no,4787,no,no,10,8.35,1,0,yes,1,0,0,0,very high,60
38,technician,single,tertiary,no,1727,no,no,10,3.03,2,0,no,0,0,0,0,very high,30
42,blue-collar,married,secondary,no,3213,no,no,10,2.87,1,0,no,0,0,0,0,very high,40
30,admin,single,secondary,no,914,yes,no,10,8.73,3,1,yes,1,0,1,0,high,30
57,housemaid,married,tertiary,no,2326,no,no,10,3.45,1,1,yes,1,0,0,0,very high,50
31,management,married,tertiary,no,81,yes,no,10,2.73,2,0,yes,1,0,1,0,low,30
52,blue-collar,married,secondary,no,2230,no,no,10,7.05,3,0,yes,1,0,0,0,very high,50
25,management,single,tertiary,no,667,no,no,10,6.8,2,0,no,0,0,0,0,high,20
36,management,married,tertiary,no,203,no,no,10,2.32,1,0,yes,1,0,0,0,low,30
64,management,married,tertiary,no,3951,no,no,10,2.73,1,0,yes,1,0,0,0,very high,60
54,technician,married,other,no,240,yes,no,10,2.37,1,0,yes,1,0,1,0,low,50
26,admin,single,secondary,no,338,no,no,10,3.48,1,2,yes,1,0,0,0,medium,20
51,self-employed,single,secondary,no,0,no,no,10,28.45,2,0,yes,1,0,0,0,negative,50
72,retired,married,secondary,no,0,no,no,10,3.15,3,0,yes,1,0,0,0,negative,70
30,management,single,tertiary,no,0,no,no,10,7.28,2,0,no,0,0,0,0,negative,30
30,management,married,tertiary,no,944,no,no,10,4.18,2,0,yes,1,0,0,0,high,30
61,blue-collar,married,secondary,no,272,no,no,10,5.3,1,1,no,0,0,0,0,medium,60
60,blue-collar,married,primary,no,5,no,no,10,6.68,1,0,yes,1,0,0,0,low,60
30,management,single,tertiary,no,697,no,no,10,3.58,3,5,yes,1,0,0,0,high,30
39,management,married,tertiary,no,53,yes,no,10,11.32,1,0,no,0,0,1,0,low,30
45,admin,divorced,secondary,no,0,no,no,10,4.4,1,0,yes,1,0,0,0,negative,40
32,unemployed,single,tertiary,no,685,yes,no,10,4.37,1,1,no,0,0,1,0,high,30
66,retired,married,tertiary,no,1948,no,no,10,1.77,2,2,yes,1,0,0,0,very high,60
50,technician,married,secondary,no,3654,no,no,10,3.58,2,2,yes,1,0,0,0,very high,50
54,housemaid,married,secondary,no,962,yes,no,10,4.8,3,0,yes,1,0,1,0,high,50
28,student,single,tertiary,no,2306,no,no,10,2.33,2,0,no,0,0,0,0,very high,20
35,admin,single,tertiary,no,980,no,no,10,1.13,2,0,no,0,0,0,0,high,30
47,management,single,tertiary,no,551,no,no,10,2.07,1,0,yes,1,0,0,0,medium,40
53,technician,married,tertiary,no,395,no,no,10,2.27,1,1,yes,1,0,0,0,medium,50
47,management,single,tertiary,no,159,no,no,10,3.67,3,3,yes,1,0,0,0,low,40
80,retired,married,primary,no,997,no,no,10,12.43,2,1,yes,1,0,0,0,high,70
61,management,married,tertiary,no,477,yes,no,10,6.28,1,1,yes,1,0,1,0,medium,60
34,technician,single,secondary,no,920,yes,no,10,4.17,1,5,no,0,0,1,0,high,30
47,management,married,tertiary,no,3663,no,no,10,7.07,2,3,yes,1,0,0,0,very high,40
36,technician,married,tertiary,no,1327,no,no,10,2.9,2,0,no,0,0,0,0,high,30
62,blue-collar,married,primary,no,115,no,no,10,2.62,4,3,no,0,0,0,0,low,60
30,technician,single,secondary,no,853,no,no,10,4.65,1,1,yes,1,0,0,0,high,30
21,student,single,primary,no,8278,no,no,10,7.42,1,0,yes,1,0,0,0,very high,20
56,retired,married,primary,no,1947,no,no,10,10.52,2,3,no,0,0,0,0,very high,50
67,other,married,tertiary,no,7687,no,no,10,1.17,3,0,no,0,0,0,0,very high,60
62,management,married,tertiary,no,7458,no,no,10,3.53,2,0,yes,1,0,0,0,very high,60
37,management,married,tertiary,no,7974,yes,no,10,2.93,5,7,no,0,0,1,0,very high,30
41,unemployed,married,tertiary,no,0,no,no,10,6.22,3,0,yes,1,0,0,0,negative,40
84,retired,married,primary,no,1791,no,no,10,1.03,3,0,no,0,0,0,0,very high,70
32,management,single,tertiary,no,2846,yes,no,10,2.67,1,0,no,0,0,1,0,very high,30
30,technician,single,tertiary,no,53,no,no,10,2.58,1,1,no,0,0,0,0,low,30
33,management,single,tertiary,no,2934,no,no,10,0.98,1,0,no,0,0,0,0,very high,30
49,management,divorced,tertiary,no,348,no,no,10,2.08,1,0,yes,1,0,0,0,medium,40
26,technician,single,secondary,no,44,no,no,10,3.62,1,0,yes,1,0,0,0,low,20
36,blue-collar,married,secondary,no,1193,no,no,10,10.67,1,0,yes,1,0,0,0,high,30
87,retired,married,primary,no,230,no,no,10,2.4,1,0,yes,1,0,0,0,low,70
52,self-employed,married,tertiary,no,730,yes,no,10,3.0,2,0,no,0,0,1,0,high,50
